Ticker,Sector,Score,Ret_12m,Ret_6m,RS_SPY,Vol_Ratio,Drawdown,Price,Rank
PHM,Consumer Discretionary,0.305309585504209,-0.03114373805189652,0.2901154821229639,0.134761905455979,0.7859386828195883,-0.0694467040459874,128.82000732421875,183.0
MAR,Consumer Discretionary,0.30492089533624556,0.048106901726567175,0.11886636679021234,-0.036487209876772564,0.8913982437587923,-0.03554539088027464,295.75,184.0
AFL,Financials,0.30335829163750744,0.04168658334150699,0.06080711676322692,-0.09454645990375798,0.7277112292307454,-0.048885402709111125,108.81999969482422,185.0
J,Industrials,0.302845556475429,0.03859684411923525,0.1059849648723501,-0.04936861179463481,0.819163632003998,-0.14318663390005193,140.55499267578125,186.0
BLK,Financials,0.3023888921220204,0.05276393071718055,0.08874162807079244,-0.06661194859619246,0.8306779930648014,-0.10879016104665862,1071.760009765625,187.0
MTD,Health Care,0.3002014020590295,0.12511726799133838,0.19496093273702342,0.03960735607003851,0.7784452991213049,-0.06027810262783251,1415.239990234375,188.0
HPE,Information Technology,0.2994242243511774,0.09834087933432079,0.2734870470371784,0.1181334703701935,0.7835576695693397,-0.1323809669131324,22.774999618530273,189.0
CTRA,Energy,0.298845572123385,0.10396655707131441,0.11043767757911782,-0.044915899087867084,0.864411995096631,0.0,27.90999984741211,190.0
TRV,Financials,0.29828992879925886,0.09526083880461522,0.034259046605375154,-0.12109453006160975,0.8699590020962626,-0.046686135111059346,280.7699890136719,191.0
VMC,Materials,0.2982695837274224,0.041702905762968756,0.12249827650761347,-0.03285530015937144,0.6772549646929774,-0.03984171441237394,296.25,192.0
RJF,Financials,0.29789573817838694,0.0035292231411196973,0.12370524628633683,-0.03164833038064807,0.9241993118484892,-0.06837753179563122,163.88999938964844,193.0
FITB,Financials,0.29231417089264267,0.007026099317916534,0.18047232593183216,0.02511874926484725,0.7280918051734262,-0.003722203844048644,45.701499938964844,194.0
HOLX,Health Care,0.29226372843037624,-0.031237874413490907,0.16664077282099732,0.011287196154012413,0.6268225299030645,0.0,75.05000305175781,195.0
EW,Health Care,0.29138819880021494,0.24273506632900266,0.1253870180807406,-0.029966558586244307,0.7466774741558382,0.0,87.23999786376953,196.0
HSY,Consumer Staples,0.29041170831707325,0.042802877244038307,0.1376485254311095,-0.017705051235875402,0.7164807825964319,-0.0661888017672887,181.22000122070312,197.0
PFE,Health Care,0.2889240609390784,0.0790641327938586,0.14023156163526407,-0.015122015031720837,0.5467157323721692,-0.043741721156898894,25.719900131225586,198.0
TDY,Information Technology,0.2861984329609878,0.08988138692357595,0.04166420059057829,-0.11368937607640661,0.7251534205146853,-0.1214412695213899,521.530029296875,199.0
SNA,Industrials,0.2850373670198956,-0.024522975461568675,0.09303322173854656,-0.06232035492843835,0.8913594905283609,0.0,346.69500732421875,200.0
LUV,Industrials,0.28449168176969,0.16546081813468105,0.13530621501636153,-0.020047361650623374,1.0312088701688313,0.0,37.58150100708008,201.0
ITW,Industrials,0.28428917446159707,-0.07193300878933362,0.022296853442165254,-0.13305672322481965,0.7845510936357517,-0.05563891468564486,250.0,202.0
PNC,Financials,0.2840388912525122,-0.018257941142602707,0.12758671063066074,-0.027766866036324167,0.769247270741296,-0.031918900301877495,197.8699951171875,203.0
EBAY,Consumer Discretionary,0.28389421428726536,0.3218558787889827,0.04938164253945265,-0.10597193412753225,0.7054740382784955,-0.174190605388296,81.94499969482422,204.0
PSKY,Communication Services,0.2833084628321953,0.29899326310918894,0.1796469041986668,0.024293327531681896,0.8477594909918424,-0.2921946033149778,13.96500015258789,205.0
NDSN,Industrials,0.2817125929117479,-0.060447384264220916,0.1222206150213132,-0.0331329616456717,0.9167863574189893,0.0,239.25,206.0
LOW,Consumer Discretionary,0.2813960674773339,-0.0831291279271994,0.10609865244386585,-0.049254924223119056,0.8666934302065691,-0.09011512967540503,246.63999938964844,207.0
EMR,Industrials,0.2803016468408628,0.05134143136655678,0.1257770582701523,-0.02957651839683262,0.803515216779763,-0.010937953837422132,137.89999389648438,208.0
DVN,Energy,0.28009251958898906,0.044508867987409495,0.19921405801817826,0.04386048135119336,0.7965171624491862,0.0,38.186500549316406,209.0
TROW,Financials,0.2796782532989329,-0.0947539342991468,0.15680051580105658,0.0014469391340716786,0.9064137491016301,0.0,106.30500030517578,210.0
UAL,Industrials,0.27860546671899333,0.09802692660927148,0.24872368649285637,0.09337010982587146,0.9125048000819006,-0.03822238736143646,105.18000030517578,211.0
TXT,Industrials,0.2778898293238865,-0.021890698302453937,0.10191425266430154,-0.053439324002683364,0.8934436610233992,-0.04705739813700904,83.2300033569336,212.0
FANG,Energy,0.2778309141797324,-0.03851604100706696,0.1855965885759039,0.030243011908918982,1.020945626888307,0.0,164.3249969482422,213.0
VTRS,Health Care,0.27740677331578245,-0.1153008635570063,0.28561652421263073,0.13026294754564582,0.7237287354269318,-0.011426681321558885,10.944999694824219,214.0
KMI,Energy,0.2755989728537625,0.05892581267216035,0.01002333987978643,-0.14533023678719847,0.7556024351401809,-0.01177981612824186,27.810100555419922,215.0
DHR,Health Care,0.273580455951501,-0.05374644474114221,0.1596330614876864,0.004279484820701507,0.829218988850826,-0.018286610662453073,226.5500030517578,216.0
WAB,Industrials,0.2733641848924174,0.07579273357789273,0.04245075927472719,-0.11290281739225771,0.7903988986100983,0.0,214.4499969482422,217.0
UBER,Industrials,0.27282511541656573,0.2959871224121262,0.07903036811027109,-0.07632320855671382,0.8115405796056331,-0.07727273454805594,92.36499786376953,218.0
BA,Industrials,0.27255113596477465,0.3052580802671372,-0.040251425462589974,-0.19560500212957488,1.2226292176213969,-0.11852998137260362,202.31500244140625,219.0
QCOM,Information Technology,0.27104000577854015,0.10839411323557435,0.18760955157440073,0.03225597490741583,0.7552164274078254,-0.06097651861510267,175.33999633789062,220.0
CDNS,Information Technology,0.27056196510131525,0.08699122106943347,0.14665763934236198,-0.008695937324622927,0.9362309379749891,-0.08803598453826156,340.5,221.0
VZ,Communication Services,0.270422990330764,0.01836940452486524,-0.014505240739302039,-0.16985881740628694,0.819132676424285,-0.03918012086330025,41.7599983215332,222.0
LH,Health Care,0.26907021560992717,0.08561103068335596,0.02240596756424007,-0.13294760910274483,0.668118344342851,-0.10978216100623528,258.29998779296875,223.0
ES,Utilities,0.26800717303714877,0.14239999686669136,0.030979335092169213,-0.12437424157481569,0.6973985833214305,-0.10844010970923024,66.76000213623047,224.0
HST,Real Estate,0.2673560752561759,-0.012905889714434293,0.12440581582052834,-0.030947760846456562,0.7388967271840924,-0.048679879759401246,17.295000076293945,225.0
AOS,Industrials,0.26628436544541595,-0.0634545594739816,0.06656844837663689,-0.08878512829034801,0.9155852473396989,-0.08083976532525472,67.92500305175781,226.0
BMY,Health Care,0.26584219754822225,-0.06780127050540141,0.10582906920107549,-0.04952450746590942,1.0712850176035282,0.0,52.119998931884766,227.0
COO,Health Care,0.2637072303816639,-0.19316003255031033,0.15219824231749635,-0.003155334349488559,1.3243482560498634,0.0,83.3385009765625,228.0
GEHC,Health Care,0.26302787999208166,0.027201327667099706,0.18314713951512385,0.027793562848138942,0.67515975572909,0.0,84.66000366210938,229.0
VLTO,Industrials,0.2629503380972343,-0.04677450932703797,0.017600004636074917,-0.13775357203091,0.7553970422455287,-0.0657772479285067,101.81700134277344,230.0
ALL,Financials,0.2624333073672621,0.021232559640895543,-0.006613970283227855,-0.16196754695021276,0.9555635501507626,-0.04644284668256815,203.72000122070312,231.0
NXPI,Information Technology,0.25669072094404166,0.0253478468130115,0.11684169194438798,-0.03851188472259692,1.2365177566528698,-0.0069570504843587955,229.80999755859375,232.0
MCO,Financials,0.25597983683236536,0.007437709625677247,0.01333697296023284,-0.14201660370675206,0.8314409220972926,-0.04650525977221609,493.5979919433594,233.0
SLB,Energy,0.25584025401352595,-0.07905855475152579,0.16144656177940364,0.006092985112418736,0.9308361534776629,0.0,38.720001220703125,234.0
CTSH,Information Technology,0.2547913919989718,0.023158357162084586,0.011984203608165878,-0.14336937305881903,0.7755038606103749,0.0,80.52999877929688,235.0
AMZN,Consumer Discretionary,0.25394566130898194,0.08271687654650361,0.08205780235149818,-0.07329577431548673,0.8374971612732984,-0.09017680010457674,231.0950927734375,236.0
DOV,Industrials,0.25280529316568406,-0.054631734370209406,0.0676073650374931,-0.08774621162949181,0.7801405322397976,-0.0007343652438976944,190.5,237.0
AVY,Materials,0.2500700111570129,-0.11859956623570955,-0.00891012769962185,-0.16426370436660676,0.9667632434620883,-0.04832724164806845,176.30999755859375,238.0
FRT,Real Estate,0.24971807611163982,-0.10442896651510392,0.03384500127182988,-0.12150857539515503,0.7004727106181112,-0.03820338232966003,97.43000030517578,239.0
HSIC,Health Care,0.24921318658060382,-0.0208748798555477,0.04646861610681463,-0.10888496056017027,0.9702443273874966,-0.02463576967353065,73.63999938964844,240.0
DASH,Consumer Discretionary,0.24886309701466225,0.28210008566550737,0.03348593519614207,-0.12186764147084284,0.8322442530057199,-0.19867605872408056,225.76499938964844,241.0
BDX,Health Care,0.24876688015974407,-0.09931552179546788,0.13833844902047354,-0.017015127646511363,0.5737216762824423,-0.0014834955075594403,195.1999969482422,242.0
PRU,Financials,0.248705899848149,-0.0807503746748105,0.07998258826739923,-0.07537098839958567,0.7717070139617894,0.0,111.11250305175781,243.0
DDOG,Information Technology,0.24768017428234534,-0.0182568991119465,0.2457431901910072,0.0903896135240223,0.7406960584474265,-0.23803328787479416,152.17999267578125,244.0
TECH,Health Care,0.24590739085907412,-0.15632276930592015,0.29675861142386184,0.14140503475687694,0.7352101862488669,-0.045641290207380614,62.959999084472656,245.0
BEN,Financials,0.24583104951889162,0.10908089585007463,0.09980164135570213,-0.055551935311282774,0.5753857388710465,-0.04566136803478649,23.399999618530273,246.0
DELL,Information Technology,0.24464872738249796,0.12263565355282013,0.2263841439013714,0.0710305672343865,0.687736385533999,-0.16035905906357972,138.44000244140625,247.0
PNR,Industrials,0.24449001499148942,-0.025530701681085288,0.05946506868863821,-0.0958885079783467,0.8243455645202338,-0.06543531312134665,104.98500061035156,248.0
GNRC,Industrials,0.2440382702759039,-0.11703946829579515,0.2893873606879762,0.1340337840209913,0.6794509765698634,-0.1572253057544971,164.99000549316406,249.0
PKG,Materials,0.24208274546397657,-0.16373421253997,0.026720455179878977,-0.12863312148710593,1.0518193803049476,-0.08603680369913447,199.17999267578125,250.0
HBAN,Financials,0.2418833890314088,0.0018517962592365933,0.06775440037190594,-0.08759917629507896,0.8545221438920337,-0.048936778600381925,16.995500564575195,251.0
COP,Energy,0.24157682867228344,-0.08257283681161676,0.09717444452811663,-0.05817913213886827,0.8825498103847608,-0.03622496081295434,94.04000091552734,252.0
TSN,Consumer Staples,0.2411481087966926,-0.09437776374751006,0.033115981970206265,-0.12223759469677864,0.7260530262132013,-0.03713552219313032,56.1349983215332,253.0
MTB,Financials,0.24000767529542896,-0.05736370582747308,0.08140407496662205,-0.07394950170036285,0.815026065435691,-0.0216385310288858,196.08999633789062,254.0
TDG,Industrials,0.23825243790359757,0.14982396776765716,-0.012685149741815893,-0.1680387264088008,0.5494956955247305,-0.004403853960053716,1354.1800537109375,255.0
HUBB,Industrials,0.23807011622948548,-0.022614942472448996,0.12422634582264047,-0.031127230844344433,0.7080333444600816,-0.062428023486551076,441.6000061035156,256.0
ADSK,Information Technology,0.23745938460461502,0.02793017909478457,0.031726356918595267,-0.12362721974838964,0.8090875308815423,-0.05498325516951952,307.30999755859375,257.0
CRL,Health Care,0.2369279174126852,-0.07839939669214269,0.26935042795789843,0.11399685129091353,0.7408022615315253,-0.06782881998461576,183.6750030517578,258.0
URI,Industrials,0.2362727845697647,-0.05622194924139168,0.15500416660849003,-0.00034941005849487006,0.8958926961075081,-0.20138195264492786,812.885009765625,259.0
TRGP,Energy,0.23417093591149965,-0.05754787434407338,0.1015397650019747,-0.0538138116650102,0.8516167512625232,0.0,181.75999450683594,260.0
GPC,Consumer Discretionary,0.2335034664290322,0.049357019056623264,0.04115975930292515,-0.11419381736405976,0.7265245946191224,-0.09312178868870291,129.47500610351562,261.0
WAT,Health Care,0.23262484305805153,0.019780358602834225,0.12382886832252571,-0.031524708344459196,0.7776336715044462,-0.043353394568220405,394.6549987792969,262.0
MTCH,Communication Services,0.23022395601741996,0.06947104161932272,0.09035770464020088,-0.06499587202678403,0.811379495405875,-0.10516837985338956,34.32500076293945,263.0
GL,Financials,0.22927540065556457,0.2033359643611785,0.0780852687216238,-0.0772683079453611,0.8884661346086997,-0.10673164954811876,130.65499877929688,264.0
FCX,Materials,0.2259733111420722,0.059373259289210445,0.11018382475158228,-0.04516975191540262,0.9096047842573621,-0.0004563708926411669,45.73500061035156,265.0
VRTX,Health Care,0.22441194842748466,0.0030636450811751814,0.017469467518729243,-0.13788410914825566,0.9886524886068837,-0.010277912714442783,458.3699951171875,266.0
DAY,Industrials,0.22286155386344947,-0.14175669444079775,0.14333008812569692,-0.012023488541287985,1.1273010798256595,-0.000578716926184164,69.08000183105469,267.0
WST,Health Care,0.22216019850830449,-0.13081785820067737,0.2431716155294421,0.0878180388624572,0.8800110358662512,-0.0916311596519438,278.875,268.0
LEN,Consumer Discretionary,0.22132467567720004,-0.23112498969065687,0.18056332253955953,0.02520974587257463,0.9504859113989618,-0.08936419424795827,127.02999877929688,269.0
NVR,Consumer Discretionary,0.21849446524400196,-0.17719479683814265,0.06195015414775229,-0.09340342251923262,0.8474756456812998,-0.11433057534575175,7557.39990234375,270.0
NTAP,Information Technology,0.2173361131497621,-0.04110341027942088,0.11295128183164649,-0.04240229483533842,0.7582938515779681,-0.06869542701174558,117.16999816894531,271.0
ACGL,Financials,0.21507373479735048,-0.07836828612506475,-0.03977803277421177,-0.19513160944119667,0.8950692176347125,-0.02828387845113922,91.7300033569336,272.0
MET,Financials,0.21189317352807746,-0.06008177145662741,-0.00577078804596598,-0.16112436471295088,0.7648612135043898,-0.04855186735455397,78.30000305175781,273.0
HUM,Health Care,0.21076657200663082,-0.09341126578691306,0.13634855649702904,-0.019005020169955866,1.0141254173204604,-0.1266944325695577,260.2799987792969,274.0
PODD,Health Care,0.2101778384676726,0.15213599844005676,-0.003480102297564458,-0.15883367896454936,0.8971377596698017,-0.11942352726869498,310.68499755859375,275.0
DE,Industrials,0.208107439623959,0.06866039160848203,-0.06304382580653622,-0.21839740247352113,0.7337495015645455,-0.02840622680381044,483.9800109863281,276.0
WSM,Consumer Discretionary,0.2064371339801197,0.006330264640300953,0.15172372878235296,-0.0036298478846319426,0.7622497456200931,-0.11046948759143171,180.39999389648438,277.0
SWK,Industrials,0.2005139116349683,-0.1345752247947526,0.1286767660852155,-0.026676810581769406,0.9413588443919193,-0.07172210991268979,72.95999908447266,278.0
ISRG,Health Care,0.20048910226681235,0.06043822138484933,0.031180431148701837,-0.12417314551828307,0.6057681717458299,-0.007635536385439123,574.4500122070312,279.0
RMD,Health Care,0.20015805900941916,0.04294708303057404,0.016576964517184045,-0.13877661214980086,0.7399953395827026,-0.09684025461711376,255.24000549316406,280.0
EIX,Utilities,0.1991035011561174,-0.2749378293671081,0.113724118631511,-0.04162945803547391,0.8306453114488925,-0.019263254203611968,58.040000915527344,281.0
FTV,Industrials,0.19783917030400838,-0.08515828296168404,-0.017855145373069536,-0.17320872204005444,0.6537000434249477,0.0,53.92499923706055,282.0
MGM,Consumer Discretionary,0.192841555087259,-0.05011989702859376,0.11833020670246852,-0.037023369964516384,0.6854235693024824,-0.024637222591195607,35.630001068115234,283.0
MCHP,Information Technology,0.19146904304827306,0.04788949716346935,0.03430956756112047,-0.12104400910586444,1.1012008334803742,-0.0073438552845954685,66.42500305175781,284.0
IEX,Industrials,0.18174673971164412,-0.21288571614431429,-0.017070332407952193,-0.1724239090749371,0.9058814104355221,-0.0017175619688550858,178.72250366210938,285.0
ETN,Industrials,0.18150212646076597,-0.08347278702456329,0.026150625296876617,-0.1292029513701083,0.8389830850508514,-0.12539005832930372,339.1300048828125,286.0
RVTY,Health Care,0.17961215967426483,-0.11026599631013001,0.11124174652046825,-0.04411183014651665,0.5566847714320282,-0.03334277401953034,102.05000305175781,287.0
BBY,Consumer Discretionary,0.17872707394955029,-0.13200539913835174,0.033231382270987764,-0.12212219439599714,1.1323637903885964,-0.1254167102632069,73.46499633789062,288.0
BX,Financials,0.17262967280448488,-0.15628774455301875,0.1011414349373263,-0.0542121417296586,0.6693872044787696,-0.1852847056358582,152.36819458007812,289.0
CCL,Consumer Discretionary,0.17171944274052678,-0.0044044338732252,0.07063427117327792,-0.08471930549370699,0.7634534574766086,-0.19941484872323367,25.9950008392334,290.0
META,Communication Services,0.17038462797217208,0.09875084397378031,-0.035263729821351064,-0.19061730648833597,0.7429747303181319,-0.1379831567826959,672.135009765625,291.0
EPAM,Information Technology,0.16833206922874047,-0.15695813422392746,0.13763114721046166,-0.017722429456523248,0.7449757860697412,0.0,202.75999450683594,292.0
AKAM,Information Technology,0.16758022263212796,-0.11309339605608881,0.12293913242600696,-0.032414444240977947,0.4859582624124958,-0.04641163187039765,86.5,293.0
TXN,Information Technology,0.1626270477837159,-0.04157972024419443,-0.033082274634841036,-0.18843585130182594,0.8927412438358854,-0.0016797782948915208,183.0850067138672,294.0
UPS,Industrials,0.15743475404387,-0.2143726564773334,0.0060007242919619674,-0.14935285237502294,0.8729913071260114,-0.02912127723259228,95.3499984741211,295.0
PANW,Information Technology,0.15698364231533263,0.016631104671974706,-0.00020243122345675602,-0.15555600789044166,0.7326680388637846,-0.09856537885743122,199.55960083007812,296.0
BXP,Real Estate,0.15697527516717813,-0.07414294341249017,-0.026354200813084372,-0.18170777748006928,0.7767877450092044,-0.09874989133541001,70.4749984741211,297.0
ON,Information Technology,0.1489562109757319,-0.20376735384042377,0.10793304989353514,-0.04742052677344977,1.0414685861595958,-0.027384118978502237,55.584999084472656,298.0
APO,Financials,0.13887014939882625,-0.19249373568644046,0.040149419015658605,-0.1152041576513263,0.808612735809183,-0.045482284057713596,137.75999450683594,299.0
ODFL,Industrials,0.13692093964200397,-0.2855096773367014,-0.03026511605377702,-0.18561869272076192,1.322899673546932,0.0,154.8800048828125,300.0
KKR,Financials,0.11745554435114086,-0.17007311123794822,0.05896086851063642,-0.09639270815634848,0.5208127075148731,-0.12611267628982958,130.30499267578125,301.0
LW,Consumer Staples,0.10737700632939678,-0.22772756117645043,0.08701800243769275,-0.06833557422929215,0.5757186881902276,-0.09669880306232126,59.775001525878906,302.0
SWKS,Information Technology,0.09289630790519382,-0.17379119998178005,-0.009418042189069276,-0.16477161885605418,0.7333218352885349,-0.15319013830265882,69.47000122070312,303.0
FICO,Information Technology,0.09275408359700862,-0.23298954627374102,0.013399264552317103,-0.1419543121146678,0.6631083003730129,-0.04291720729266757,1798.885009765625,304.0
